"Frist Name","Last Name","Hire Date"
"Sandeepan","Baba","7/1/1986"
"Basem","Sommer","6/8/1986"
"King","Piancastelli","5/6/1986"
"Giao","Falby","8/1/1986"
"Duro","Silva","3/3/1986"
"Eben","Ibel","3/9/1986"
"Sadok","Koblitz","8/8/1986"
"DeForest","Flanders","6/8/1986"
"Martina","Merel","6/2/1986"
"Otilia","Pramanik","4/2/1986"
"Subhada","Kambil","7/1/1986"
"Laurentiu","Naumovich","1/4/1986"
"Panayotis","Junot","9/8/1986"
"Martijn","Cmelik","5/8/1986"
"Gurbir","Radhakrishnan","2/9/1986"
"Eben","Naumovich","6/1/1986"
"Arfst","Malabarba","9/1/1986"
"Jiong","Michaels","1/4/1986"
"Katsuyuki","Baik","7/6/1986"
"Wojceich","Ranft","2/2/1986"
"Nirmal","Demke","2/4/1986"
"Bartek","Ritcey","3/8/1986"
"Yuuichi","Wiegley","2/6/1986"
"Muzhong","Huhdanpaa","8/3/1986"
"Eberhardt","Savasere","5/8/1986"
"Mokhtar","Bahl","1/9/1986"
"Nahid","Gustavson","2/2/1986"
"Przemyslawa","Schapiro","2/3/1986"
"Munir","Wynblatt","1/5/1986"
"Clyde","Peir","2/2/1986"
"Yaghout","Benner","3/4/1986"
"Morrie","Cappelli","4/1/1986"
"Tristan","Gulik","3/6/1986"
"Doowon","Improta","4/5/1986"
"Shigehiro","Furedi","1/9/1986"
"Aral","Kriebel","5/4/1986"
"Rayond","Assaf","3/2/1986"
"Lena","Baaz","3/8/1986"
"Zito","Peroz","8/4/1986"
"Mihalis","Alvarado","6/8/1986"
"Huei","Falby","3/3/1986"
"Deniz","Gire","2/9/1986"
"Rosine","Sudkamp","4/8/1986"
"Ymte","Malabarba","1/7/1986"
"Yurii","Dayang","3/6/1986"
"Kwangjo","Nastansky","1/8/1986"
"Yuriy","Standera","4/7/1986"
"Arto","Sommen","1/8/1986"
"Divine","Glinert","9/8/1986"
"Stevo","Holburn","8/7/1986"
"Ghassan","Maierhofer","5/3/1986"
"Jouko","Sinicrope","8/7/1986"
"Sham","Wiegley","3/5/1986"
"Halsur","Negoita","2/5/1986"
"Eishiro","Beidas","9/8/1986"
"Geraldo","Alvarado","7/7/1986"
"Jolita","Hartvigsen","9/7/1986"
"Masoud","Adachi","8/5/1986"
"Weicheng","Alameldin","4/9/1986"
"Duri","Kranzdorf","4/7/1986"
"Sachin","Pettis","5/2/1986"
"Marie","Fetvedt","1/9/1986"
"Kendra","Raoux","6/5/1986"
"Francoise","Crouzet","6/6/1986"
"Martina","Syang","2/5/1986"
"Xiadong","Anger","9/7/1986"
"Luigi","Pargaonkar","7/6/1986"
"Oddvar","Whittlesey","3/9/1986"
"Duke","Ecklund","3/2/1986"
"Odinaldo","Hertweck","1/2/1986"
"Padma","Wrigley","9/9/1986"
"Eldridge","Preusig","8/6/1986"
"Mingsen","Azevdeo","8/1/1986"
"Tru","Gajiwala","6/5/1986"
"Gianluca","Gini","1/2/1986"
"Subir","Biron","6/6/1986"
"Kankanahalli","Heping","2/7/1986"
"Shmuel","Albarhamtoshy","3/2/1986"
"Vishu","Schaad","3/8/1986"
"Lubomir","Etalle","6/6/1986"
"Genta","Armand","7/9/1986"
"Nikolaos","Kenevan","8/9/1986"
"Maik","Erdi","4/9/1986"
"Jenwei","Stentiford","7/1/1986"
"Soenke","Kriebel","6/5/1986"
"Ziya","Munke","3/7/1986"
"Cheong","Janetzko","1/9/1986"
"Perry","Castellani","2/5/1986"
"Kazunori","Strandh","1/7/1986"
"Mary","Lorch","8/3/1986"
"Kiyotoshi","Matzov","6/3/1986"
"Jaideep","Rattan","7/1/1986"
"Marsja","Dratva","8/1/1986"
"Mart","Huxford","5/2/1986"
"Val","Bellone","3/2/1986"
"Gaurav","Vidal","5/3/1986"
"Armond","Muntz","6/1/1986"
"Goetz","Talmor","9/7/1986"
"Qingxiang","Isaak","1/4/1986"
"Poorav","Terekhov","8/3/1986"
"Teunis","Sherertz","5/5/1986"
"Persi","Dratva","8/8/1986"
"Jackson","Angiulli","1/8/1986"
"Gianluca","Alpay","8/1/1986"
"JoAnna","Nergos","2/9/1986"
"Zhenbing","Tsukuda","2/4/1986"
"Domenico","Jakobus","6/6/1986"
"Takushi","Lemarechal","5/2/1986"
"Dinkar","Demke","7/2/1986"
"Kiyokazu","Schapire","2/8/1986"
"Adit","Fujisaki","8/7/1986"
"Salvador","Gerteisen","6/1/1986"
"Kenton","Onuegbe","2/4/1986"
"Marsja","Unno","8/7/1986"
"Aris","Hinsberger","1/8/1986"
"Cathie","Bratsberg","2/6/1986"
"Dzung","Jervis","1/1/1986"
"Juyoung","Baez","5/5/1986"
"Vincent","Vanwelkenhuysen","2/4/1986"
"King","Setia","3/5/1986"
"Percy","Castellani","4/8/1986"
"Divine","Schauser","2/3/1986"
"Przemyslawa","Pietracaprina","8/6/1986"
"Shigenori","Sethi","1/2/1986"
"Ishfaq","Hanabata","2/6/1986"
"Gift","Welham","7/4/1986"
"Shirish","Menhoudj","5/1/1986"
"Mototsugu","Vecchio","4/6/1986"
"Denny","Shokrollahi","7/6/1986"
"Hugh","Rouquie","7/3/1986"
"Mihalis","Highland","5/8/1986"
"Eishiro","Frijda","6/6/1986"
"Kellyn","Perz","9/7/1986"
"Masasuke","Miara","4/3/1986"
"Xianlong","Vandervoorde","7/9/1986"
"Tadahiro","Birke","6/6/1986"
"Gou","Brattka","7/8/1986"
"Niranjan","Grandbois","5/8/1986"
"Hausi","Azadmanesh","3/3/1986"
"Alassane","Lampe","3/5/1986"
"Hausi","Bernatsky","5/1/1986"
"Dayanand","Bach","8/6/1986"
"Achilleas","Knightly","7/9/1986"
"Barna","Hartvigsen","5/8/1986"
"Huei","Stentiford","3/1/1986"
"Subhankar","Nicolson","5/6/1986"
"Chriss","Maksimenko","8/8/1986"
"Barry","Hanratty","3/7/1986"
"Fusako","Junot","5/3/1986"
"Kazuhide","Businaro","2/1/1986"
"Sverrir","Hedayat","9/4/1986"
"Karlis","Mandell","9/1/1986"
"Jaques","Gien","9/9/1986"
"Basant","Botman","9/1/1986"
"Duro","Swiss","5/5/1986"
"Vitali","Kohling","6/9/1986"
"Boguslaw","Morris","8/1/1986"
"Pintsang","Fujisawa","9/6/1986"
"Huiqun","Gyorkos","3/5/1986"
"Danel","Baezner","2/5/1986"
"Dmitri","Lakshmanan","6/3/1986"
"Sampalli","Godskesen","1/1/1986"
"Shrikanth","Barvinok","5/2/1986"
"Yongmao","Takanami","6/9/1986"
"Souichi","Nitsch","3/7/1986"
"Yurij","Bahr","6/9/1986"
"Tristan","Rattan","1/6/1986"
"Basil","Yoshizawa","7/2/1986"
"Sariel","Naudin","2/7/1986"
"Mart","Gopalakrishnan","3/8/1986"
"Shietung","Weisert","6/1/1986"
"Maha","Schaad","3/3/1986"
"Luigi","Wolniewicz","9/6/1986"
"Danai","Gyorkos","3/2/1986"
"Slavian","Tchuente","1/3/1986"
"Eirik","Chappelet","7/6/1986"
"Indrajit","Pargas","4/3/1986"
"Ronnie","Godskesen","6/6/1986"
"Bodh","Lieberherr","5/3/1986"
"Vishv","Leivant","6/8/1986"
"Gad","Hettesheimer","3/3/1986"
"Eberhardt","Toyoshima","7/7/1986"
"Qiwen","Norsworthy","4/6/1986"
"Shridhar","Sigstam","2/4/1986"
"Uta","Ferriere","4/4/1986"
"Armond","Sommen","4/8/1986"
"Teruyuki","Wendorf","6/9/1986"
"Dipayan","Winter","8/3/1986"
"Mohan","Picco","9/4/1986"
"Youjian","Antonisse","9/3/1986"
"Lansing","Kowalchuk","9/2/1986"
"Toshimitsu","Orlowska","2/8/1986"
"Jungsoon","Kornyak","3/4/1986"
"Sergi","Auria","3/8/1986"
"Insup","Papastamatiou","2/5/1986"
"Uwe","Jarecki","8/8/1986"
"Mizuhito","Perfilyeva","9/7/1986"
"Dulce","Wilharm","6/9/1986"
"Pintsang","Marakhovsky","4/8/1986"
"Remco","Munro","3/6/1986"
"Serap","Cichocki","7/9/1986"
"Sachio","Aumann","1/3/1986"
"Marlo","Tyugu","3/7/1986"
"Fei","Morrin","9/2/1986"
"Brigham","Kalorkoti","4/9/1986"
"Sachio","Zeleznik","5/7/1986"
"Wonhee","Sethi","3/8/1986"
"Mechthild","Swick","4/4/1986"
"Maia","Chartres","2/1/1986"
"Ipke","Moehrke","7/5/1986"
"Thanasis","Gurbaxani","1/8/1986"
"Guther","Binkley","1/9/1986"
"Temple","Narahara","7/2/1986"
"Gilbert","Herbst","8/5/1986"
"Brewster","Stranks","5/5/1986"
"Sudharsan","Szmurlo","3/6/1986"
"Kwok","Beidas","3/6/1986"
"Niclas","Stentiford","8/6/1986"
"Kristen","Molenaar","6/4/1986"
"Tuval","Braunschweig","2/6/1986"
"Jenwei","Speckmann","2/5/1986"
"Masamitsu","Katiyar","1/3/1986"
"Hidde","Rodier","1/9/1986"
"Shawna","Simmel","9/6/1986"
"Anneli","Cherinka","9/1/1986"
"Mountaz","Molenaar","9/5/1986"
"Kien","Lorcy","6/9/1986"
"Nechama","Theuretzbacher","2/6/1986"
"Ohad","Mullainathan","5/9/1986"
"Shahid","Cannata","9/1/1986"
"Syozo","Mapelli","4/3/1986"
"Shahab","Avouris","7/8/1986"
"Naftaly","Fiebach","2/6/1986"
"Danny","Kilgour","6/5/1986"
"Muneo","Conde","6/9/1986"
"Uri","Conti","5/7/1986"
"Kazuhiko","Casley","8/3/1986"
"Fatemeh","Aamodt","5/7/1986"
"Oguz","Hagimont","7/2/1986"
"Kristian","Alpay","6/2/1986"
"Ebbe","Swist","9/2/1986"
"Geoff","Gyimothy","9/7/1986"
"Barna","Garigliano","5/6/1986"
"Pranas","Cools","2/7/1986"
"Masami","Merro","1/9/1986"
"Soenke","Cools","8/7/1986"
"Stevo","Schade","9/8/1986"
"Fatemeh","Kroft","9/1/1986"
"Takanari","Gronowski","8/8/1986"
"Kauko","Oppitz","3/2/1986"
"Noritoshi","Schwartzburd","6/3/1986"
"Tsutomu","Neiman","5/5/1986"
"Dannz","Engelmann","7/2/1986"
"Charlene","Uludag","1/6/1986"
"Gaetan","Whittlesey","8/4/1986"
"Luerbio","Marwedel","1/9/1986"
"Breannda","Petereit","2/9/1986"
"Tadahiko","Sluis","1/7/1986"
"Kenroku","Hoppenstand","4/4/1986"
"Xiahua","Rindone","9/4/1986"
"Idoia","Cullers","6/4/1986"
"Serap","Fabrizio","8/8/1986"
"Rosalie","McFarlan","1/2/1986"
"Kendra","Perna","4/2/1986"
"Sreekrishna","Hanabata","7/4/1986"
"Dipankar","Hitomi","1/6/1986"
"Dayanand","Yetim","9/8/1986"
"Morris","Docker","8/6/1986"
"Toshiko","Felder","1/1/1986"
"Chriss","Camarinopoulos","4/8/1986"
"Chuanyi","Macedo","5/4/1986"
"Herbert","Kalsbeek","6/7/1986"
"Stabislas","Lanzelotte","2/1/1986"
"Suvo","Pettit","3/5/1986"
"Uzi","Kaelbling","9/8/1986"
"Tadahiro","Tibblin","8/7/1986"
"Geoffry","Hasham","8/6/1986"
"Adil","Rajala","8/8/1986"
"Serif","Gajiwala","3/4/1986"
"Nagui","Douceur","4/6/1986"
"Remco","Burnard","3/9/1986"
"Mingzeng","Gopalakrishnan","5/4/1986"
"Vidar","Tibblin","1/1/1986"
"Shakhar","Veccia","1/5/1986"
"Kamakshi","Merey","5/1/1986"
"Christophe","Rothenberg","8/2/1986"
"Dulce","Giveon","5/5/1986"
"DeForest","Malinowski","3/7/1986"
"Huiqun","Baranowski","4/9/1986"
"Nikolaos","Budinsky","5/6/1986"
"Vitali","Schusler","4/2/1986"
"Kankanahalli","Crooks","6/3/1986"
"Saeko","Christianini","8/9/1986"
"Mayuri","Kermarrec","2/8/1986"
"Hitofumi","Rouquie","4/3/1986"
"Khedija","Waeselynck","4/7/1986"
"Abdelwaheb","Ponthieu","7/3/1986"
"Malu","Encarnacion","3/4/1986"
"Theirry","Luff","8/5/1986"
"Emdad","Moffat","7/5/1986"
"Rance","Picel","7/1/1986"
"Hidefumi","Renear","9/3/1986"
"Jeane","Hasenauer","3/7/1986"
"Leah","Alpay","1/3/1986"
"Randi","Wynblatt","6/2/1986"
"Kwee","Salverda","8/1/1986"
"Ingemar","Shumilov","9/6/1986"
"Jianhui","Cincotta","1/5/1986"
"Carrsten","Sidje","2/2/1986"
"Adly","Azevdeo","7/3/1986"
"Maha","Ritzmann","6/2/1986"
"Jingling","Puppe","5/4/1986"
"Jianhui","Herber","8/9/1986"
"Junsik","Selenyi","1/8/1986"
"Xiaoshan","Krupka","7/8/1986"
"Kamran","Feldhoffer","6/1/1986"
"Arra","Snyers","4/5/1986"
"Heng","Joslin","9/1/1986"
"Mihalis","Heinisuo","8/3/1986"
"Ulises","Loncour","6/8/1986"
"Pranas","Baek","1/1/1986"
"Bingning","Kadhim","9/5/1986"
"Sumant","Makinen","7/7/1986"
"Morrie","Vernadat","1/6/1986"
"Chuanyi","DasSarma","2/8/1986"
"Oldrich","Erva","8/5/1986"
"Masasuke","Tetzlaff","1/4/1986"
"Candida","Jervis","4/5/1986"
"Hirochika","Vural","2/1/1986"
"Eldridge","Demeyer","8/6/1986"
"JiYoung","McFarlin","9/2/1986"
"Jouni","Karcich","5/8/1986"
"Claude","Ullian","4/9/1986"
"Khalil","Wielonsky","8/3/1986"
"Boalin","Muntz","3/4/1986"
"Sajjad","Zuberek","3/6/1986"
"Oldrich","Falster","5/4/1986"
"Odoardo","Mitzlaff","1/9/1986"
"Arto","Demke","1/5/1986"
"Toong","Talmon","2/8/1986"
"Masato","Milicia","4/3/1986"
"Tokuyasu","Zirintsis","5/2/1986"
"Gaetan","Ambroszkiewicz","2/7/1986"
"Sven","Fontet","1/9/1986"
"Krisda","Krybus","9/2/1986"
"Shaibal","Walston","5/4/1986"
"Hironoby","Cooman","6/3/1986"
"Gregory","Jayawardene","7/3/1986"
"Marko","Dulay","9/1/1986"
"Mario","Castellani","1/9/1986"
"Aiichiro","Szilard","3/8/1986"
"Soenke","Syrzycki","1/3/1986"
"Francoise","Wynblatt","7/1/1986"
"Sangeeta","Kolvik","6/3/1986"
"Branimir","Pavlopoulou","3/3/1986"
"Sanjeeva","Greenaway","6/2/1986"
"Shem","Range","1/8/1986"
"Aluzio","Poehlman","4/5/1986"
"IEEE","Schusler","2/4/1986"
"Lidong","Ozeri","3/8/1986"
"Clyde","Millington","5/9/1986"
"Reinhold","Glowinski","2/9/1986"
"Utpal","Henders","3/6/1986"
"Gadiel","Auyong","6/2/1986"
"Sachar","Millington","6/5/1986"
"Subhash","Anick","9/2/1986"
"Maya","Vendrig","5/4/1986"
"Rasiah","VanScheik","4/3/1986"
"Adil","Atrawala","9/7/1986"
"Gad","Butner","6/6/1986"
"Arto","Angiulli","5/5/1986"
"Sverrir","Srimani","7/1/1986"
"Nathalie","Parfitt","3/4/1986"
"Billur","Bakhtari","5/8/1986"
"Georgi","Lindqvist","7/4/1986"
"Becky","Stanfel","5/3/1986"
"Katsuo","Rosar","9/7/1986"
"Otilia","Pelc","4/5/1986"
"Gay","Servieres","3/6/1986"
"Kristian","Quadeer","4/2/1986"
"Rutger","Bhattacharjee","9/5/1986"
"Yurii","Beilner","5/8/1986"
"Sudhanshu","Itzigehl","6/9/1986"
"Youpyo","Marciano","8/9/1986"
"Shen","Jonsson","6/2/1986"
"Marl","Schmittgen","9/9/1986"
"Yishai","Stassinopoulos","6/7/1986"
"Tommaso","Matzov","9/5/1986"
"Flemming","Hatcliff","4/9/1986"
"Shmuel","Underwood","9/2/1986"
"Shih","Engberts","6/1/1986"
"Adel","Zaumen","2/7/1986"
"Huai","Osgood","9/8/1986"
"Zorica","Einsfeld","1/6/1986"
"Aimee","Merey","9/2/1986"
"Martins","Angiulli","7/5/1986"
"Karoline","Nishimukai","4/7/1986"
"Danae","Michaeli","6/3/1986"
"Ung","Honglei","9/2/1986"
"Lijia","Fioravanti","1/9/1986"
"Steve","DuBourdieux","8/7/1986"
"Nishit","Ratnaker","4/4/1986"
"Toshimi","Nicolson","5/1/1986"
"Remco","Carrere","1/6/1986"
"Bingning","Molenkamp","4/1/1986"
"Domenico","Chaudhury","4/9/1986"
"Shahid","Suppi","5/1/1986"
"Kwee","Azulay","5/6/1986"
"Alselm","Eppinger","9/7/1986"
"Mayuri","Muntz","1/1/1986"
"Unal","Gyimothy","8/5/1986"
"Yifei","Ranon","2/8/1986"
"Juichirou","Talmon","7/3/1986"
"Zongyan","Moffat","3/7/1986"
"Martial","Syrotiuk","4/6/1986"
"Junichi","Lortz","2/4/1986"
"Jaques","Ernst","3/5/1986"
"Weidon","Serna","2/5/1986"
"Shalesh","Vilarrasa","4/1/1986"
"Yuguang","Gulik","6/2/1986"
"Conrado","Emden","9/2/1986"
"Niclas","Gulla","5/7/1986"
"Theirry","Honglei","9/1/1986"
"Duangkaew","Delaune","9/2/1986"
"Fumiko","Munke","9/1/1986"
"Aleksandar","Oberman","8/9/1986"
"Sven","Barvinok","3/6/1986"
"Nigel","Stavenow","2/4/1986"
"Wanqing","Tyugu","4/5/1986"
"Volkmar","Gerteisen","6/3/1986"
"Anneke","Stiles","3/5/1986"
"Ronnie","Gecsel","1/8/1986"
"Xianlong","Collette","5/4/1986"
"Conor","Hmelo","1/4/1986"
"Yonghoan","Stenning","4/6/1986"
"Ibibia","Krupka","8/7/1986"
"Susanne","Marciano","9/7/1986"
"Apostol","Eterovic","2/7/1986"
"Matk","Veldwijk","3/6/1986"
"Tesuya","Lenart","1/5/1986"
"Shounak","Pellegrinelli","8/2/1986"
"Vugranam","Itschner","4/6/1986"
"Owen","Papadias","3/8/1986"
"Gor","Gadepally","1/7/1986"
"Tristan","Simmen","4/7/1986"
"Aloys","Heyers","1/6/1986"
"Mototsugu","Dichev","8/6/1986"
"Jovan","Maginnis","5/6/1986"
"Mohan","Alpin","8/5/1986"
"Constantine","Brodie","8/9/1986"
"Barna","Wilfing","1/5/1986"
"Tetsurou","Meszaros","6/5/1986"
"Chaosheng","Vidal","9/3/1986"
"Beshir","Janocha","6/8/1986"
"Mabo","Hennings","6/4/1986"
"Heejo","Kabayashi","6/7/1986"
"Caolyn","Shiratori","4/5/1986"
"Christ","Picht","6/2/1986"
"Tsuneo","Munos","7/3/1986"
"Dekang","Kopetz","7/4/1986"
"Abdelaziz","Kowalchuk","1/6/1986"
"Zeljko","Zeleznik","5/6/1986"
"Hideyuki","Suermann","1/8/1986"
"Maja","Encarnacion","6/2/1986"
"Divier","Pouyioutas","3/5/1986"
"Oldrich","Takkinen","2/4/1986"
"Danil","Conia","9/8/1986"
"Youpyo","Takanami","2/2/1986"
"Chikara","Masand","3/1/1986"
"Eran","Fujisawa","4/3/1986"
"Mariangiola","Francisci","4/3/1986"
"Sreenivas","Lorho","3/8/1986"
"Valter","Garrabrants","5/9/1986"
"Akhilish","Apsitis","8/6/1986"
"Zengping","Bugaenko","1/9/1986"
"Tetsushi","Kampfer","8/4/1986"
"Mabhin","Jiafu","8/9/1986"
"Hugh","Peak","4/1/1986"
"Xuejia","Perko","3/2/1986"
"Soenke","Stranks","7/8/1986"
"Mang","Krone","8/2/1986"
"Holgard","Thummel","8/7/1986"
"Denis","Smailagic","3/9/1986"
"Jiong","Hockney","9/9/1986"
"Quingbo","Panangaden","2/5/1986"
"Van","Murtha","2/4/1986"
"Luisa","Khasidashvili","2/7/1986"
"Kerhong","Khasidashvili","8/6/1986"
"Tadanori","Kawashimo","6/3/1986"
"Sadok","Lenart","1/7/1986"
"Kristin","Juneja","2/1/1986"
"Dharmaraja","Siepmann","9/7/1986"
"Anneke","Hagimont","6/7/1986"
"Goh","Gischer","8/2/1986"
"Sreenivas","Paludetto","1/4/1986"
"Atreyi","Luks","8/4/1986"
"Leon","Narlikar","2/8/1986"
"Avishai","Levergood","1/7/1986"
"Zita","Gluchowski","2/4/1986"
"Kankanahalli","Sethi","5/4/1986"
"Rajmohan","Slobodova","7/6/1986"
"Serif","Baek","6/3/1986"
"Froduald","Molenkamp","2/2/1986"
"Janalee","Kambil","6/9/1986"
"Aram","Trumbly","1/7/1986"
"Menkae","Fendler","3/1/1986"
"Lidong","Asrin","9/4/1986"
"Erzsebet","Ramsey","6/6/1986"
"Serap","Billawala","2/3/1986"
"Faiza","Perry","1/3/1986"
"Florian","Mahnke","4/4/1986"
"Shiv","Picaronny","2/7/1986"
"Gen","Heemskerk","7/4/1986"
"Djenana","Macedo","7/5/1986"
"Pranay","Versino","5/6/1986"
"Manton","Servi","9/8/1986"
"Randi","Cappelletti","7/4/1986"
"Tesuya","Cunliffe","3/8/1986"
"Seongbae","Schaft","7/9/1986"
"Serge","Sullins","5/9/1986"
"Diederik","Vesel","5/6/1986"
"Lobel","Biros","7/5/1986"
"Gritta","Birge","2/2/1986"
"Uriel","Lores","6/7/1986"
"Josyula","Kading","6/3/1986"
"Achilleas","Ciolek","1/4/1986"
"Hauke","Templeman","4/7/1986"
"Ronnie","Schade","7/4/1986"
"Pramod","Takkinen","5/6/1986"
"Ashish","Heinisuo","1/4/1986"
"Hugo","Onuegbe","6/5/1986"
"Oddvar","Melski","5/8/1986"
"Lena","Gadepally","9/4/1986"
"Georgy","Backhouse","1/9/1986"
"LiMin","Munos","3/6/1986"
"Hideo","Poulakidas","4/3/1986"
"Visit","Kulisch","5/4/1986"
"Taegyun","Ozery","4/7/1986"
"Dekang","Suermann","8/8/1986"
"Chaitali","Niizuma","5/4/1986"
"Adhemar","Trystram","4/4/1986"
"Saeko","Hartvigsen","6/1/1986"
"George","Makrucki","4/2/1986"
"Kiam","Schwaller","6/1/1986"
"Kwee","Wossner","3/7/1986"
"Koichi","Setlzner","6/3/1986"
"Dharmaraja","Billawala","4/9/1986"
"Murthy","Vecchi","6/4/1986"
"Uno","Piancastelli","1/6/1986"
"Sreekrishna","Majewski","9/8/1986"
"Bezalel","Limongiello","7/9/1986"
"Alexius","Luga","1/5/1986"
"Arunachalam","Showalter","5/9/1986"
"Berto","Cappelli","6/6/1986"
"Genta","Murrill","5/3/1986"
"Kazuhira","Pileggi","8/1/1986"
"Ramachenga","Domenig","1/2/1986"
"Kerryn","Stellhorn","4/3/1986"
"Katsuo","Wossner","6/4/1986"
"Heejo","Vieri","8/1/1986"
"Tse","Journel","9/4/1986"
"Feiyu","Milicia","5/9/1986"
"Mart","Tzvieli","9/6/1986"
"Nidapan","Narwekar","3/3/1986"
"Bouchung","Wallrath","7/2/1986"
"Ziva","Beilner","1/9/1986"
"KayLiang","Peek","3/4/1986"
"Achilleas","Kroft","1/1/1986"
"Bernt","Tokunaga","5/2/1986"
"JoAnne","Bernardeschi","9/4/1986"
"Aemilian","Reistad","1/7/1986"
"Yongqiao","Dulay","1/1/1986"
"Mario","Leonhardt","5/3/1986"
"Junichi","Dechter","8/6/1986"
"Ayakannu","Pargas","4/5/1986"
"Makato","Uhrig","3/5/1986"
"Tuval","Anandan","1/8/1986"
"Arra","Chenney","8/1/1986"
"Eishiro","Goldhammer","8/5/1986"
"Danel","Iivonen","8/5/1986"
"Parviz","Schlenzig","3/4/1986"
"Zeljko","Remmele","7/2/1986"
"Yoshimitsu","Billawala","6/7/1986"
"Leucio","Malabarba","3/7/1986"
"Georgi","Tsukuda","2/6/1986"
"Lunjin","Berztiss","1/2/1986"
"Candido","Lundstrom","1/8/1986"
"Leif","Ambroszkiewicz","4/4/1986"
"Lubomir","Waeselynck","3/3/1986"
"Chaitali","Jiang","3/8/1986"
"Kazuyasu","Ruemmler","8/7/1986"
"Hausi","Flexer","9/9/1986"
"Ottavia","Rohrbach","7/3/1986"
"Sadun","Garnham","4/3/1986"
"Gou","Orlowski","1/2/1986"
"Shaleah","Coullard","7/3/1986"
"Valdiodio","Junot","8/8/1986"
"Premsyl","Walstra","2/5/1986"
"Arnd","Mahmud","9/2/1986"
"Fei","Gils","8/7/1986"
"Sahrah","Alvarado","9/3/1986"
"Martine","Swick","3/8/1986"
"Jackson","Isaac","5/6/1986"
"Denis","Fortenbacher","2/9/1986"
"Tzu","Hitomi","3/2/1986"
"Alper","Axelband","9/9/1986"
"Adel","Toyoshima","2/4/1986"
"Tianruo","Conte","6/9/1986"
"Venkatesan","Luca","5/1/1986"
"Juichirou","Comte","8/3/1986"
"Danel","Sinitsyn","7/4/1986"
"Uta","Ginneken","3/2/1986"
"Mary","Muntz","2/4/1986"
"Arne","Crouzet","8/7/1986"
"Lijia","Cools","8/3/1986"
"Filipp","Benaini","9/9/1986"
"Anyuan","Kropatsch","9/5/1986"
"Masaru","Perfilyeva","7/1/1986"
"DAIDA","Kropf","3/4/1986"
"Ibibia","Ballarin","9/6/1986"
"Christ","Kaelbling","1/8/1986"
"Kauko","Schreiter","4/3/1986"
"Aleksander","Kavvadias","1/3/1986"
"Guoxiang","Falco","8/1/1986"
"Mark","Klassen","5/6/1986"
"Mansur","Bael","1/6/1986"
"Jiakeng","Stroustrup","6/2/1986"
"Tran","Zhang","4/2/1986"
"Shuky","Mungall","7/6/1986"
"Chinya","Rosch","4/5/1986"
"Xiaopeng","Zschoche","9/8/1986"
"Masamitsu","Speek","3/8/1986"
"Kirk","Nollmann","6/8/1986"
"Kristof","Pluym","9/1/1986"
"Ramalingam","Nations","6/5/1986"
"Raimond","Pokrovskii","7/7/1986"
"Jaana","Papsdorf","9/5/1986"
"Basim","Heydon","4/2/1986"
"Huei","Kolinko","9/3/1986"
"Troy","Brobst","7/8/1986"
"LiMin","Uhrik","8/6/1986"
"Ortrud","Serot","9/9/1986"
"Feiyu","Ramsey","6/6/1986"
"Bezalel","Puppe","2/1/1986"
"Lubomir","Pesch","1/7/1986"
"Stein","Thiran","1/1/1986"
"Hisao","Cyre","8/6/1986"
"Troy","Lovengreen","4/7/1986"
"Mingsen","Schaad","1/5/1986"
"Jianhao","Crelier","9/9/1986"
"Bilhanan","Dichev","8/2/1986"
"Satosi","Rikino","8/3/1986"
"Stabislas","Auyong","2/1/1986"
"Adas","Vieri","2/4/1986"
"Kerhong","Passafiume","4/7/1986"
"Kenroku","Poujol","3/4/1986"
"IEEE","Pollock","4/4/1986"
"Serap","Tsukuda","9/8/1986"
"Jianhao","Kilgore","1/5/1986"
"Cristinel","Schreiter","7/5/1986"
"Boguslaw","Birrer","4/9/1986"
"Subbu","Marciano","8/3/1986"
"Mabo","Lupu","9/3/1986"
"TRUE","Brandsma","7/2/1986"
"Roddy","Rosis","6/8/1986"
"Susuma","Driscoll","1/4/1986"
"Anyuan","Docker","9/6/1986"
"Shigehiro","Sambasivam","4/8/1986"
"Rosine","Marquardt","6/5/1986"
"Goetz","Sabnani","8/5/1986"
"Yurij","Pellegrinelli","2/3/1986"
"Karsten","Poulakidas","1/7/1986"
"Tomofumi","Boyle","2/1/1986"
"Kiyomitsu","Rosch","8/3/1986"
"Shih","Bernatsky","1/9/1986"
"Garnet","Pocchiola","1/3/1986"
"Sahrah","Krone","7/9/1986"
"Sven","Wegerle","2/1/1986"
"Rutger","Vesel","1/2/1986"
"Yakkov","Zeilberger","3/9/1986"
"Chaosheng","Kitai","2/5/1986"
"Anoosh","Heping","5/1/1986"
"Susanne","Apsitis","8/3/1986"
"Shridhar","Uludag","2/7/1986"
"Weiye","Ritcey","7/7/1986"
"Gully","Ghandeharizadeh","1/2/1986"
"Selwyn","Waeselynck","9/4/1986"
"Kensei","Flowers","1/9/1986"
"Shooichi","Mandelberg","4/5/1986"
"Bokyung","Plump","7/5/1986"
"Ulf","Schahn","5/9/1986"
"Giri","Cooman","1/1/1986"
"Nathalie","Skogmar","1/8/1986"
"Shaowen","Delgrange","4/5/1986"
"Xuedong","Sinitsyn","1/3/1986"
"Spyrose","Vecchio","7/9/1986"
"Uzi","Khasidashvili","5/2/1986"
"Marsal","Hiraishi","3/7/1986"
"Xiaoshan","Sigstam","2/3/1986"
